subject	predicate	object
illnesses	CapableOf	be_cured_thanks_to_modern_medicine
millions	IsA	large_indefinite_quantity
immunized	Synonym	vaccinated
persist	Synonym	prevail
maturity	IsA	state
beyond	RelatedTo	past
rich	RelatedTo	money
rich	RelatedTo	wealthy
rich	SimilarTo	wealthy
rich	Synonym	full-bodied
reliably	Synonym	dependably
voicing	IsA	adjustment
multicellular	SimilarTo	cellular
etiology	IsA	philosophy
etiology	IsA	cause
etiology	Synonym	etiology
etiology	Synonym	etiology
reconstruct	Synonym	restore
asynchronous	SimilarTo	nonsynchronous
asynchronous	SimilarTo	allochronic
asynchronous	SimilarTo	in_series
asynchronous	SimilarTo	anachronistic
dictated	SimilarTo	settled
artificial	RelatedTo	counterfeit
artificial	SimilarTo	painted
artificial	SimilarTo	substitute
feasible	Synonym	practicable
undetectable	SimilarTo	invisible
undetectable	SimilarTo	imperceptible
unlikely	SimilarTo	outside
unlikely	Synonym	unbelievable
unlikely	SimilarTo	far-fetched
unlikely	Synonym	improbable
scurvy	IsA	avitaminosis
scurvy	Synonym	miserable
content	RelatedTo	happy
placenta	IsA	reproductive_structure
placenta	PartOf	ovary
partial	Synonym	overtone
partial	SimilarTo	one-sided
meiosis	HasContext	genetics
meiosis	IsA	cell_division
spore	IsA	spore
spore	IsA	spore
spore	IsA	spore
spore	IsA	spore
zinc	IsA	metallic_element
codon	IsA	sequence
nnrti	Synonym	non-nucleoside_reverse_transcriptase_inhibitor
disrupted	SimilarTo	discontinuous
abundance	IsA	ratio
abundance	IsA	abundance
abundance	HasContext	physics
aetiology	Synonym	etiology
aetiology	Synonym	etiology
trap	MannerOf	hold
cooperative	SimilarTo	synergetic
cooperative	Synonym	accommodative
cooperative	RelatedTo	helpful
cooperative	IsA	association
ta	Synonym	tantalum
aa	Synonym	Associate_in_Arts
aa	IsA	lava
aa	Synonym	Alcoholics_Anonymous
aa	DefinedAs	Automobile_Association
ac	Synonym	actinium
ac	Synonym	alternating_current
cc	Synonym	milliliter
cc	Synonym	200
circuit	IsA	circuit
circuit	Synonym	circuit
circuit	IsA	circuit
circuit	Synonym	tour
overladen	Synonym	overloaded
tuberculous	SimilarTo	ill
restricting	Synonym	constraining
interplay	IsA	interaction
tolerant	Synonym	resistant
tolerant	RelatedTo	patient
tolerant	SimilarTo	unbigoted
mobilize	MannerOf	gather
bm	Synonym	fecal_matter
bm	Synonym	bowel_movement
operational	SimilarTo	effective
operational	Synonym	in_operation
projection	Synonym	projection
projection	IsA	prediction
projection	Synonym	expulsion
projecting	Synonym	sticking_out
grey	Synonym	gray
grey	Synonym	Second_Earl_Grey
grey	Synonym	Zane_Grey
grey	Synonym	gray
phenotypic	Synonym	phenotypical
quit	Synonym	foreswear
quit	Synonym	drop_out
quit	Synonym	depart
quit	Synonym	discontinue
examination	Synonym	examen
examination	IsA	examination
examination	IsA	examination
resection	IsA	operation
resection	IsA	resection
episode	IsA	section
episode	Synonym	sequence
episode	PartOf	serial
provision	MannerOf	supply
provision	IsA	store
coast	RelatedTo	beach
coast	RelatedTo	ocean
coast	RelatedTo	edge
coast	RelatedTo	shore
papua	IsA	region
papua	PartOf	Papua_New_Guinea
morphine	IsA	morphine
morphine	IsA	analgesic
morphine	IsA	opiate
morphine	IsA	a_sedative
breathing	HasPrerequisite	air
breathing	Causes	oxygenating_your_blood
breathing	UsedFor	survival
breathing	UsedFor	living
unable	Synonym	ineffective
unable	SimilarTo	incapable
matches	UsedFor	start_fires
matches	CapableOf	light_fires
matches	CapableOf	light_a_candle
matches	UsedFor	light_candles
healing	Synonym	alterative
bladder	PartOf	a_human_body
northern	SimilarTo	blue
northern	IsA	Middle_English
northern	SimilarTo	septrional
northern	SimilarTo	circumboreal
bring	RelatedTo	take
bring	MannerOf	transport
represented	Synonym	delineated
cheap	SimilarTo	cheap
cheap	SimilarTo	bargain-priced
cheap	SimilarTo	twopenny-halfpenny
cheap	Synonym	gimcrack
tasty	RelatedTo	salty
tasty	SimilarTo	flavoursome
tasty	SimilarTo	bitter
tasty	SimilarTo	salty
build	RelatedTo	construct
build	RelatedTo	make
build	RelatedTo	construction
build	MannerOf	create
multiplicative	SimilarTo	increasing
guarantees	AtLocation	a_drawer
researchers	AtLocation	a_laboratory
researchers	CapableOf	battle_diseases
researchers	CapableOf	study_subjects_in_an_experiment
researchers	IsA	theorists
masked	SimilarTo	marked
masked	Synonym	disguised
assignment	CausesDesire	write_a_term_paper
assignment	IsA	undertaking
assignment	Synonym	assignment
assignment	IsA	legal_document
incorporated	SimilarTo	organized
incorporated	Synonym	unified
incorporated	SimilarTo	integrated
eight	RelatedTo	seven
eight	RelatedTo	number
eight	RelatedTo	nine
eight	RelatedTo	after_seven
smear	Synonym	smear
smear	Synonym	smudge
smear	Synonym	defame
smear	IsA	smear
endonuclease	IsA	nuclease
endonuclease	IsA	endonuclease
organized	SimilarTo	re-formed
organized	SimilarTo	configured
organized	RelatedTo	systematic
organized	SimilarTo	well-conducted
giving	Synonym	bighearted
power	RelatedTo	energy
power	RelatedTo	electricity
power	RelatedTo	strength
power	IsA	power
remaining	Synonym	unexpended
hypothyroidism	IsA	glandular_disease
radioactive	SimilarTo	hot
iodine	IsA	a_bluish-black,_lustrous_solid
iodine	Synonym	tincture_of_iodine
chosen	IsA	elite
chosen	IsA	darling
operative	Synonym	private_detective
operative	SimilarTo	in_operation
operative	SimilarTo	working
operative	SimilarTo	in_effect
thyroidectomy	IsA	ablation
refusal	IsA	message
tor	IsA	hill
tor	IsA	rock
flies	IsA	insects
flies	CapableOf	fly
flies	IsA	space
flies	HasContext	dramaturgy
methionine	IsA	essential_amino_acid
alanine	IsA	amino_acid
histidine	IsA	essential_amino_acid
finger	RelatedTo	hand
finger	RelatedTo	digit
finger	AtLocation	hand
finger	UsedFor	typing
select	Synonym	choose
perturbed	Synonym	hot_and_bothered
surprising	Causes	them_to_scream
surprising	Causes	laughter
surprising	Causes	joy
surprising	HasSubevent	a_scream
axial	Synonym	axile
axial	SimilarTo	lengthwise
skeleton	AtLocation	the_closet
skeleton	Synonym	skeletal_system
clock	RelatedTo	time
clock	RelatedTo	watch
clock	AtLocation	a_desk
clock	RelatedTo	timepiece
hormones	CreatedBy	glands
hormones	CausesDesire	meet_girls
impart	MannerOf	tell
impart	Synonym	lend
hemodialysis	IsA	dialysis
facility	IsA	artifact
experimentally	Synonym	through_an_experiment
attempted	SimilarTo	unsuccessful
harm	MannerOf	injure
arousal	IsA	wakefulness
arousal	IsA	change_of_state
orgasm	DefinedAs	climax_of_sexual_excitement
orgasm	IsA	orgasm
satisfaction	Synonym	gratification
scanning	IsA	reproduction
scanning	IsA	photography
reaction	IsA	idea
reaction	IsA	reaction
reaction	IsA	resistance
hydrogel	IsA	gel
encourage	Causes	hope
october	PartOf	Gregorian_calendar
october	PartOf	October
get	HasPrerequisite	ask_for_it
get	HasPrerequisite	reach_for_it
get	RelatedTo	receive
get	RelatedTo	acquire
schools	IsA	places_to_learn_things
schools	HasA	classrooms
schools	IsA	good_places_to_learn
schools	IsA	a_part_of_the_educational_system
hyperactivity	IsA	disorder
hyperactivity	PartOf	attention_deficit_disorder
return	RelatedTo	back
return	RelatedTo	come_back
return	RelatedTo	come
return	IsA	motion
ensue	Synonym	result
au	Synonym	gold
au	Synonym	Astronomical_Unit
arbitrary	SimilarTo	capricious
methotrexate	IsA	immunosuppressant
methotrexate	Synonym	methotrexate
methotrexate	IsA	antimetabolite
dapsone	IsA	antibacterial
tails	Synonym	dress_suit
multivalent	Synonym	polyvalent
multivalent	Synonym	multi-valued
multivalent	HasContext	genetics
imposed	SimilarTo	obligatory
characterization	IsA	description
characterization	Synonym	portrayal
characterization	Synonym	word_picture
incorporation	Synonym	internalization
osteoblast	IsA	embryonic_cell
secular	Synonym	laic
secular	Synonym	profane
secular	Synonym	layman
secular	Synonym	worldly
industry	IsA	commercial_enterprise
industry	IsA	industry
industry	IsA	industry
marketing	Synonym	selling
averting	Synonym	aversion
averting	IsA	prevention
rising	Synonym	emerging
rising	Synonym	rebellion
rising	SimilarTo	new
sales	Synonym	gross_sales
residence	IsA	house
facing	PartOf	cuff
facing	PartOf	collar
excise	MannerOf	tax
excise	Synonym	strike
excise	Synonym	excise
cavity	AtLocation	a_tooth
cavity	AtLocation	your_teeth
cavity	IsA	cavity
cavity	IsA	cavity
probably	Synonym	in_all_probability
probably	Synonym	plausibly
priming	IsA	preparation
priming	Synonym	fuse
priming	Synonym	flat_coat
cluster	Synonym	bunch
cluster	MannerOf	meet
cluster	Synonym	bunch
education	CapableOf	further_your_career
education	IsA	acquisition_of_knowledge_and_understanding
extreme	SimilarTo	immoderate
extreme	Synonym	extreme_point
nature	RelatedTo	outdoors
nature	IsA	trait
ileum	IsA	small_intestine
reticular	Synonym	reticulate
combinatorial	HasContext	mathematics
combinatorial	SimilarTo	combinative
combinatorial	Synonym	combinatory
baker	CapableOf	roll_dough
baker	CapableOf	make_a_cake
billion	HasContext	United_States
cytosine	IsA	pyrimidine
defence	Synonym	defense
defence	Synonym	defensive_structure
defence	Synonym	refutation
defence	Synonym	defense
dc	Synonym	District_of_Columbia
dc	Synonym	direct_current
penetration	IsA	perception
governed	IsA	citizenry
na	Synonym	sodium
philadelphia	PartOf	Pennsylvania
ph	Synonym	pH
ph	HasContext	chemistry
ph	IsA	hydrogen_ion_concentration
unfaithful	SimilarTo	untrue
unfaithful	SimilarTo	treacherous
unfaithful	SimilarTo	apostate
unfaithful	Synonym	treasonable
abortion	DefinedAs	termination_of_a_fetus
abortion	CapableOf	kill_a_fetus
insert	IsA	section
hospitable	SimilarTo	receptive
hospitable	SimilarTo	welcoming
deficit	HasContext	sport
deficit	IsA	insufficiency
demand	RelatedTo	request
demand	IsA	request
maximal	SimilarTo	sublime
toddlers	CapableOf	dress_themselves
toddlers	CapableOf	cry_for_mama
toddlers	CapableOf	run_carelessly
protracted	SimilarTo	long
neurogenesis	IsA	growth
output	Synonym	end_product
weighing	Synonym	deliberation
consecutive	Synonym	back-to-back
consecutive	Synonym	sequential
consecutive	Synonym	sequentially
consecutive	SimilarTo	continuous
doubled	Synonym	two-fold
globally	Synonym	internationally
lethality	Synonym	deadliness
psychiatric	Synonym	psychiatric
deadline	IsA	point
encounter	Synonym	meet
encounter	Synonym	find
encounter	Synonym	brush
encounter	Synonym	confrontation
insurance	IsA	insurance
insurance	IsA	security
insurance	IsA	insurance
insurance	IsA	insurance
psychoactive	SimilarTo	hallucinogenic
psychoactive	SimilarTo	mind-altering
psychoactive	SimilarTo	mind-expanding
psychoactive	SimilarTo	psychedelic
thiazide	IsA	thiazide
thiazide	IsA	diuretic_drug
outweigh	MannerOf	surpass
outweigh	Synonym	preponderate
eb	Synonym	exabyte
eb	Synonym	exbibyte
eb	Synonym	exabit
drove	IsA	chisel
drove	IsA	crowd
brains	CapableOf	think_about_many_things
glia	Synonym	neuroglia
astroglia	IsA	neuroglia
birmingham	PartOf	England
birmingham	PartOf	Alabama
ethnic	IsA	person
ethnic	Synonym	ethnical
ethnic	Synonym	heathenish
demographic	HasContext	statistics
demographic	IsA	statistic
hypothesize	Synonym	speculate
overlapping	Synonym	imbrication
encompassing	Synonym	across-the-board
encompassing	Synonym	circumferent
intron	IsA	deoxyribonucleic_acid
performance	AtLocation	a_theatre
performance	IsA	show
puncture	IsA	mishap
catheterisation	IsA	operation
diminish	Synonym	decrease
diminish	MannerOf	decrease
growing	HasContext	electronics
growing	Synonym	growth
sharp	SimilarTo	keen
conical	Synonym	conic
sharpen	Causes	sharpen
predatory	SimilarTo	aggressive
predatory	Synonym	marauding
predatory	Synonym	predaceous
kill	HasPrerequisite	get_a_weapon
kill	RelatedTo	murder
kill	HasSubevent	someone_or_something_dies
kill	HasSubevent	you_feel_remorse
cough	Synonym	cough
sputum	Synonym	phlegm
shortness	Synonym	abruptness
shortness	IsA	lowness
shortness	IsA	lack
breath	RelatedTo	air
breath	IsA	bodily_process
wheeze	MannerOf	breathe
irrespective	Synonym	disregardless
pulse	IsA	periodic_event
pulse	Synonym	pulse
pulse	MannerOf	move
wave	RelatedTo	ocean
wave	RelatedTo	water
wave	RelatedTo	movement
wave	RelatedTo	motion
velocity	Synonym	speed
considerably	Synonym	substantially
fate	RelatedTo	destiny
supported	SimilarTo	gimbaled
supported	SimilarTo	supernatant
supported	SimilarTo	underslung
supported	SimilarTo	subsidised
hyperthermia	IsA	physiological_state
leaky	SimilarTo	draughty
leaky	SimilarTo	incontinent
leaky	Synonym	blabbermouthed
leaky	RelatedTo	unseaworthy
face	RelatedTo	head
face	RelatedTo	eyes
face	RelatedTo	nose
face	RelatedTo	front
pore	RelatedTo	skin
pore	IsA	hole
pore	Synonym	stoma
pore	Synonym	concentrate
possible	IsA	possibility
possible	SimilarTo	attainable
efforts	CapableOf	equal_that_of_three_other_men
efforts	CapableOf	meet_with_success
adenosine	IsA	nucleoside
adenosine	HasContext	biochemistry
adenosine	IsA	a_nucleoside
xenotransplant	Synonym	xenotransplant
xenotransplant	IsA	transplant
anabolic	SimilarTo	constructive-metabolic
map	AtLocation	an_atlas
map	AtLocation	a_glove_compartment
map	UsedFor	finding_an_address
map	UsedFor	finding_the_way
80	SimilarTo	cardinal
80	Synonym	eighty
disposed	SimilarTo	inclined
disposed	Synonym	fain
germination	IsA	origin
germination	IsA	growth
200	SimilarTo	cardinal
34	SimilarTo	cardinal
experiment	RelatedTo	test
experiment	RelatedTo	lab
experiment	RelatedTo	science
experiment	RelatedTo	scientific
option	IsA	option
yes	IsA	affirmative
vested	SimilarTo	unconditional
obviously	Synonym	apparently
endorse	Synonym	second
endorse	Synonym	certify
claim	Synonym	call
surprisingly	Synonym	astonishingly
making	IsA	component
making	Synonym	devising
making	Synonym	qualification
authors	CapableOf	write_that_book
authors	CapableOf	write_poems
authors	CapableOf	write_books
authors	CapableOf	word_a_passage
incongruent	HasContext	geometry
11	SimilarTo	cardinal
11	Synonym	eleven
51	SimilarTo	cardinal
32	SimilarTo	cardinal
separately	Synonym	on_an_individual_basis
membership	IsA	relationship
allowance	IsA	allowance
allowance	IsA	share
allowance	IsA	license
cm	Synonym	curium
cm	Synonym	centimeter
striking	Synonym	outstanding
striking	SimilarTo	impressive
30	Synonym	thirty
30	SimilarTo	cardinal
inflamed	SimilarTo	adorned
inflamed	Synonym	reddened
inflamed	SimilarTo	unhealthy
inflamed	HasContext	heraldry
untreated	SimilarTo	raw
untreated	RelatedTo	unprocessed
untreated	SimilarTo	unstained
cardinal	IsA	a_bird
cardinal	SimilarTo	24
cardinal	SimilarTo	44
cardinal	SimilarTo	7
aldehyde	IsA	aldehyde
aldehyde	IsA	organic_compound
aldehyde	IsA	aldehyde
aldehyde	IsA	aldehyde
ageing	Synonym	senescent
ageing	Synonym	aging
ageing	Synonym	ripening
ageing	Causes	wrinkles
combat	PartOf	war
combat	Synonym	combat
combat	IsA	battle
combat	Synonym	battle
renewed	SimilarTo	revived
pigs	NotCapableOf	fly
pigs	HasA	bones
pigs	IsA	mammals
pigs	CapableOf	smell_truffles
22	Synonym	twenty-two
22	Synonym	twenty-two
22	SimilarTo	cardinal
preparation	Synonym	planning
29	Synonym	twenty-nine
29	SimilarTo	cardinal
19	Synonym	nineteen
19	SimilarTo	cardinal
harmful	SimilarTo	bruising
harmful	SimilarTo	mischievous
harmful	SimilarTo	catastrophic
stochastic	HasContext	statistics
stochastic	SimilarTo	random
17	Synonym	seventeen
17	SimilarTo	cardinal
9	IsA	a_number
9	Synonym	nine
code	IsA	code
code	HasContext	computer_science
code	IsA	code
tropical	HasContext	rhetoric
tropical	SimilarTo	equatorial
tropical	SimilarTo	hot
tropical	SimilarTo	figurative
spastic	Synonym	convulsive
spastic	IsA	paralytic
spastic	SimilarTo	ill
paraparesis	IsA	paresis
thiocyanate	IsA	salt
ai	IsA	artificial_intelligence
ai	Synonym	artificial_insemination
ai	Synonym	three-toed_sloth
ai	Synonym	artificial_intelligence
occluded	SimilarTo	combined
occluded	SimilarTo	obstructed
forceful	SimilarTo	sharp
forceful	SimilarTo	strong
forceful	SimilarTo	exclamatory
forceful	SimilarTo	bruising
focus	Synonym	concentrate
focus	IsA	point
quarter	IsA	part
quarter	MannerOf	divide
untruthful	RelatedTo	dishonest
untruthful	SimilarTo	mendacious
netherlands	Synonym	Netherlands
registry	Synonym	register
inositol	IsA	B-complex_vitamin
canadian	PartOf	New_Mexico
canadian	Synonym	Canadian
unlike	RelatedTo	unequal
acetyl	Synonym	acetyl
acetyl	Synonym	acetyl
acetyl	IsA	acyl
nsc	Synonym	National_Security_Council
uninvolved	SimilarTo	unconcerned
uninvolved	Synonym	degage
penetrate	MannerOf	insert
notably	Synonym	remarkably
fatness	IsA	bodily_property
leanness	IsA	bodily_property
leanness	Synonym	meagerness
conclude	MannerOf	end
biologic	Synonym	biological
adoptee	IsA	person
dominant	SimilarTo	superior
dominant	SimilarTo	possessive
dominant	SimilarTo	controlling
dominant	Synonym	predominant
families	AtLocation	a_park
families	AtLocation	the_supermarket
families	AtLocation	a_wedding
families	CapableOf	pose_for_family_portraits
classify	MannerOf	classify
classify	MannerOf	restrict
make	RelatedTo	create
make	RelatedTo	construct
make	MannerOf	create_from_raw_material
make	MannerOf	estimate
mirror	AtLocation	a_bedroom
mirror	IsA	a_surface
mirror	UsedFor	see_yourself
mirror	AtLocation	the_purse
motile	IsA	perceiver
motile	SimilarTo	mobile
motile	HasContext	microorganism
supplement	Synonym	accessory
supplement	MannerOf	add
supplement	Synonym	append
decoy	IsA	a_fake_duck
decoy	IsA	accomplice
decoy	IsA	deceiver
decoy	IsA	an_object
cerebellum	PartOf	cerebellum
cerebellum	IsA	neural_structure
cerebellum	PartOf	the_brain
cerebellum	PartOf	hindbrain
2001	IsA	Australia's_Centenary_of_Federation_year
min	IsA	Chinese
adept	Synonym	proficient
adept	Synonym	ace
crystal	IsA	crystal
crystal	IsA	glassware
crystal	IsA	crystal
crystal	IsA	component
double	RelatedTo	two
double	RelatedTo	twice
double	RelatedTo	single
double	RelatedTo	times
500	Synonym	five_hundred
500	SimilarTo	cardinal
180	SimilarTo	cardinal
utilization	Synonym	use
utilization	IsA	state
insufficient	SimilarTo	light
insufficient	SimilarTo	skimpy
insufficient	SimilarTo	depleted
insufficient	SimilarTo	shy
reversal	IsA	change_of_state
reversal	Synonym	about-face
reversal	IsA	turning
reversal	HasContext	law
serine	IsA	amino_acid
contradict	Synonym	oppose
contradict	MannerOf	deviate
substance	Synonym	message
interview	RelatedTo	job
interview	RelatedTo	questions
interview	RelatedTo	meeting
needs	Synonym	of_necessity
needs	CausesDesire	design_software
advantageous	SimilarTo	beneficial
advantageous	SimilarTo	discriminatory
advantageous	RelatedTo	expedient
hypoglycaemia	Synonym	hypoglycemia
foetal	Synonym	fetal
compelling	SimilarTo	persuasive
compelling	SimilarTo	powerful
ranked	Synonym	graded
offer	RelatedTo	make
offer	RelatedTo	give
offer	RelatedTo	bid
offer	RelatedTo	deal
concepts	CapableOf	equal_other_concepts
concepts	CapableOf	place_in_a_hierarchy
dysfunctional	SimilarTo	maladaptive
dysfunctional	SimilarTo	impaired
optimistic	SimilarTo	bullish
optimistic	Synonym	affirmative
optimistic	SimilarTo	starry-eyed
immediate	Synonym	contiguous
immediate	Synonym	straightaway
prospect	Synonym	candidate
prospect	MannerOf	search
agreement	IsA	agreement
agreement	IsA	speech_act
epidemiologic	Synonym	epidemiologic
ambitious	SimilarTo	aspiring
ambitious	RelatedTo	enterprising
ambitious	SimilarTo	driven
ambitious	SimilarTo	would-be
puma	Synonym	cougar
landscape	IsA	point_of_view
mosaic	IsA	form
mosaic	IsA	picture
mosaic	PartOf	television_camera
gap	MannerOf	open
dead	DistinctFrom	alive
dead	Antonym	alive
dead	SimilarTo	assassinated
dead	Synonym	drained
verge	IsA	limit
verge	HasContext	United_Kingdom
verge	Synonym	scepter
insults	CapableOf	hurt_people's_feelings
insults	CapableOf	consist_of_associations_to_unpleasant_things
uncovering	Synonym	denudation
uncovering	Synonym	discovery
cargo	AtLocation	a_ship
toxins	AtLocation	the_water
vacuole	PartOf	cell
vacuole	IsA	cavity
labor	IsA	labor
division	RelatedTo	math
division	RelatedTo	multiplication
division	RelatedTo	operation
division	DistinctFrom	multiplication
manipulation	IsA	influence
manipulation	Synonym	handling
cx	Synonym	110
urate	IsA	salt
pyrophosphate	IsA	salt
crystals	HasA	symmetry
joints	CapableOf	get_sore
influx	Synonym	inflow
peritonitis	IsA	inflammation
arrhythmia	Synonym	cardiac_arrhythmia
minnesota	IsA	a_State
minnesota	PartOf	Midwest
york	Synonym	York
york	IsA	dynasty
york	IsA	an_example_of_a_city
york	IsA	royalty
ejection	IsA	banishment
ejection	Synonym	expulsion
infarct	Synonym	infarct
infarct	IsA	infarct
favorably	Synonym	favourably
cardiomyopathy	IsA	cardiomyopathy
cardiomyopathy	IsA	heart_disease
fire	CapableOf	burn_things
fire	RelatedTo	hot
fire	RelatedTo	flames
fire	RelatedTo	burning
terminated	Synonym	concluded
terminated	SimilarTo	expired
terminated	HasContext	contract
threshold	Synonym	doorsill
threshold	IsA	sensation
threshold	IsA	beginning
threshold	Synonym	doorway
diagnose	MannerOf	analyze
hypothetical	Synonym	supposititious
hypothetical	IsA	hypothesis
equivalent	IsA	atomic_mass
equivalent	Synonym	tantamount
equivalent	IsA	cognition
prophylaxis	IsA	prevention
choice	AtLocation	a_fork_in_the_road
fisher	Synonym	fisher
fisher	Synonym	fisherman
fisher	IsA	marten
abstract	SimilarTo	ideological
abstract	SimilarTo	conceptual
abstract	RelatedTo	nonrepresentational
abstract	Synonym	pilfer
words	AtLocation	books
words	CapableOf	hurt_feelings
words	AtLocation	a_book
words	CapableOf	mean_things
continue	RelatedTo	going
continue	RelatedTo	keep_going
continue	RelatedTo	keep
tractable	RelatedTo	manageable
tractable	SimilarTo	tameable
fertilization	IsA	creation
extend	RelatedTo	longer
extend	Synonym	exsert
extend	Synonym	gallop
organism	IsA	system
parthenogenesis	IsA	apomixis
parthenogenesis	Synonym	parthenogeny
preexisting	Synonym	pre-existent
hypotension	IsA	cardiovascular_disease
hypotension	IsA	hypotension
filling	IsA	material
filling	HasContext	dentistry
filling	IsA	filling
sheep	RelatedTo	animal
sheep	RelatedTo	wool
sheep	RelatedTo	lamb
sheep	RelatedTo	wooly
agar	IsA	culture_medium
agar	IsA	gum
agar	Synonym	agar
agar	IsA	agar
plates	AtLocation	the_cupboard
plates	AtLocation	the_table
plates	AtLocation	a_cabinet
plates	CapableOf	come_in_matching_sets
personal	SimilarTo	ad_hominem
personal	SimilarTo	in_the_flesh
contamination	Synonym	contaminant
mixed	Synonym	miscellaneous
mixed	Synonym	interracial
dry	DistinctFrom	wet
mouth	HasA	lips
mouth	RelatedTo	face
mouth	UsedFor	talking
mouth	RelatedTo	lips
drowsiness	Synonym	sleepiness
dropout	IsA	quitter
dropout	IsA	individualist
redress	Synonym	right
redress	Synonym	damages
problem	RelatedTo	math
problem	RelatedTo	issue
problem	RelatedTo	solution
problem	CausesDesire	find_information
government	AtLocation	a_country
government	AtLocation	Canada
government	AtLocation	a_civilization
house	RelatedTo	building
house	RelatedTo	home
house	RelatedTo	dwelling
house	RelatedTo	living
lords	CapableOf	own_servants
campaign	IsA	campaign
campaign	IsA	operation
advisory	IsA	announcement
advisory	Synonym	consultative
amelioration	IsA	improvement
another	RelatedTo	else
another	Synonym	some_other
another	RelatedTo	someone
cdna	Synonym	complementary_DNA
homology	IsA	similarity
subfamily	IsA	taxonomic_group
subfamily	HasContext	biology
bs	Synonym	Bachelor_of_Science
decay	RelatedTo	rot
decay	IsA	decay
location	Synonym	placement
lactate	IsA	ester
lactate	Synonym	breastfeed
lactate	IsA	salt
rule	RelatedTo	law
rule	RelatedTo	regulation
rule	ReceivesAction	broken
rule	RelatedTo	king
sleeve	RelatedTo	shirt
sleeve	IsA	sleeve
sleeve	IsA	sleeve
gastrectomy	IsA	operation
subject	Synonym	national
inaccuracy	IsA	quality
true	SimilarTo	real
true	Synonym	unfeigned
true	Synonym	true
ascribe	Synonym	impute
combine	Synonym	combining
combine	MannerOf	interact
epidemiological	Synonym	epidemiologic
papers	ReceivesAction	read
papers	AtLocation	a_meeting
papers	IsA	frequently
papers	AtLocation	a_drawer
promising	SimilarTo	auspicious
dogma	IsA	religious_doctrine
neutralization	IsA	nullification
neutralization	Synonym	neutralization
neutralization	IsA	chemical_reaction
steering	PartOf	seafaring
impressive	SimilarTo	baronial
impressive	SimilarTo	effective
impressive	SimilarTo	grandiose
impressive	SimilarTo	magnificent
cars	CapableOf	go_fast
cars	ReceivesAction	driven
cars	AtLocation	a_car_show
cars	AtLocation	a_freeway
hematologic	Synonym	hematologic
tec	Synonym	detective
islet	Synonym	isle
coat	AtLocation	a_closet
coat	RelatedTo	jacket
coat	RelatedTo	winter
coat	RelatedTo	clothing
pat	IsA	sound
triglyceride	IsA	lipid
triglyceride	IsA	glyceride
lipase	IsA	enzyme
image	Synonym	persona
image	IsA	image
image	IsA	impression
image	Synonym	effigy
optical	Synonym	ocular
corroborate	Synonym	validate
corroborate	MannerOf	match
opportunity	RelatedTo	chance
opportunity	IsA	possibility
conducting	IsA	management
conducting	IsA	administration
densely	Synonym	obtusely
intersperse	MannerOf	insert
intersperse	MannerOf	put
elongated	Synonym	lengthened
elongated	SimilarTo	long
render	MannerOf	give
resting	HasSubevent	sleep
resting	UsedFor	regaining_your_energy
resting	UsedFor	relaxing
resting	Causes	relaxation
synchronized	Synonym	synchronised
periodic	SimilarTo	semestral
periodic	SimilarTo	semimonthly
periodic	Synonym	periodic
periodic	SimilarTo	weekly
concluded	SimilarTo	finished
kidneys	IsA	organs_in_the_body
surviving	SimilarTo	extant
cultured	Synonym	civilised
rosa	Synonym	Rosa
rosa	IsA	rosid_dicot_genus
deleterious	SimilarTo	harmful
reactivity	Synonym	responsiveness
reactivity	IsA	susceptibility
externalization	IsA	attribution
externalization	IsA	objectification
periphery	IsA	boundary
plate	RelatedTo	dish
plate	RelatedTo	food
plate	RelatedTo	eating
plate	RelatedTo	round
involve	Synonym	necessitate
involve	MannerOf	admit
shut	RelatedTo	closed
shut	Synonym	close
shut	Synonym	exclude
anaphase	PartOf	meiosis
anaphase	IsA	phase_of_cell_division
budding	IsA	asexual_reproduction
competent	RelatedTo	efficient
competent	RelatedTo	capable
competent	RelatedTo	qualified
psychological	SimilarTo	mental
ambulant	SimilarTo	mobile
wake	IsA	vigil
wake	Synonym	aftermath
wake	Synonym	awaken
wake	IsA	wave
